Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
61000	0.085832	2	0.065401	0.411272	0.056745	0.037953	0.372829	0.055801	0.065401	0.411272	0.056745	0.037953	0.372829	0.055801	0.065401	0.411272	0.056745	0.037953	0.372829	0.055801	0.058249	0.428962	0.063662	0.214054	0.194320	0.040753	0.058249	0.428962	0.063662	0.214054	0.194320	0.040753	0.058249	0.428962	0.063662	0.214054	0.194320	0.040753	0.065401	0.411272	0.056745	0.037953	0.372829	0.055801	
62000	0.085832	2	0.066364	0.408075	0.057208	0.028930	0.383166	0.056256	0.066364	0.408075	0.057208	0.028930	0.383166	0.056256	0.066364	0.408075	0.057208	0.028930	0.383166	0.056256	0.098228	0.355015	0.093396	0.238028	0.157220	0.058113	0.098228	0.355015	0.093396	0.238028	0.157220	0.058113	0.098228	0.355015	0.093396	0.238028	0.157220	0.058113	0.066364	0.408075	0.057208	0.028930	0.383166	0.056256	
63000	0.085832	2	0.065968	0.422162	0.057976	0.026715	0.370167	0.057011	0.065968	0.422162	0.057976	0.026715	0.370167	0.057011	0.065968	0.422162	0.057976	0.026715	0.370167	0.057011	0.060060	0.359287	0.118166	0.195017	0.184065	0.083406	0.060060	0.359287	0.118166	0.195017	0.184065	0.083406	0.060060	0.359287	0.118166	0.195017	0.184065	0.083406	0.065968	0.422162	0.057976	0.026715	0.370167	0.057011	
64000	0.085832	2	0.065302	0.421718	0.058228	0.027516	0.370552	0.056684	0.065302	0.421718	0.058228	0.027516	0.370552	0.056684	0.065302	0.421718	0.058228	0.027516	0.370552	0.056684	0.078733	0.346722	0.105699	0.222628	0.164618	0.081601	0.078733	0.346722	0.105699	0.222628	0.164618	0.081601	0.078733	0.346722	0.105699	0.222628	0.164618	0.081601	0.065302	0.421718	0.058228	0.027516	0.370552	0.056684	
65000	0.085832	2	0.063969	0.423222	0.055070	0.027452	0.380783	0.049505	0.063969	0.423222	0.055070	0.027452	0.380783	0.049505	0.063969	0.423222	0.055070	0.027452	0.380783	0.049505	0.041536	0.383260	0.086272	0.226572	0.192921	0.069438	0.041536	0.383260	0.086272	0.226572	0.192921	0.069438	0.041536	0.383260	0.086272	0.226572	0.192921	0.069438	0.063969	0.423222	0.055070	0.027452	0.380783	0.049505	
66000	0.085832	2	0.062130	0.439582	0.056669	0.026858	0.363818	0.050943	0.062130	0.439582	0.056669	0.026858	0.363818	0.050943	0.062130	0.439582	0.056669	0.026858	0.363818	0.050943	0.082496	0.361976	0.106586	0.203110	0.180247	0.065584	0.082496	0.361976	0.106586	0.203110	0.180247	0.065584	0.082496	0.361976	0.106586	0.203110	0.180247	0.065584	0.062130	0.439582	0.056669	0.026858	0.363818	0.050943	
67000	0.085832	2	0.061626	0.434951	0.058733	0.027836	0.364056	0.052798	0.061626	0.434951	0.058733	0.027836	0.364056	0.052798	0.061626	0.434951	0.058733	0.027836	0.364056	0.052798	0.071840	0.455862	0.096761	0.132653	0.192796	0.050088	0.071840	0.455862	0.096761	0.132653	0.192796	0.050088	0.071840	0.455862	0.096761	0.132653	0.192796	0.050088	0.061626	0.434951	0.058733	0.027836	0.364056	0.052798	
68000	0.085832	2	0.061072	0.419032	0.053308	0.030040	0.381108	0.055439	0.061072	0.419032	0.053308	0.030040	0.381108	0.055439	0.061072	0.419032	0.053308	0.030040	0.381108	0.055439	0.084433	0.288698	0.075873	0.282898	0.165912	0.102186	0.084433	0.288698	0.075873	0.282898	0.165912	0.102186	0.084433	0.288698	0.075873	0.282898	0.165912	0.102186	0.061072	0.419032	0.053308	0.030040	0.381108	0.055439	
69000	0.085832	2	0.070189	0.410778	0.050505	0.029448	0.385466	0.053613	0.070189	0.410778	0.050505	0.029448	0.385466	0.053613	0.070189	0.410778	0.050505	0.029448	0.385466	0.053613	0.066031	0.373035	0.058209	0.258379	0.176888	0.067457	0.066031	0.373035	0.058209	0.258379	0.176888	0.067457	0.066031	0.373035	0.058209	0.258379	0.176888	0.067457	0.070189	0.410778	0.050505	0.029448	0.385466	0.053613	
70000	0.085832	3	0.064043	0.410723	0.058022	0.033821	0.382473	0.050917	0.064043	0.410723	0.058022	0.033821	0.382473	0.050917	0.064043	0.410723	0.058022	0.033821	0.382473	0.050917	0.049588	0.297353	0.041612	0.334294	0.201983	0.075170	0.283067	0.207564	0.160558	0.108221	0.221549	0.019041	0.049588	0.297353	0.041612	0.334294	0.201983	0.075170	0.064043	0.410723	0.058022	0.033821	0.382473	0.050917	
71000	0.085832	2	0.059036	0.395767	0.064304	0.029614	0.396881	0.054398	0.059036	0.395767	0.064304	0.029614	0.396881	0.054398	0.059036	0.395767	0.064304	0.029614	0.396881	0.054398	0.039461	0.327963	0.042356	0.342961	0.155555	0.091704	0.059036	0.395767	0.064304	0.029614	0.396881	0.054398	0.039461	0.327963	0.042356	0.342961	0.155555	0.091704	0.059036	0.395767	0.064304	0.029614	0.396881	0.054398	
72000	0.085832	2	0.059156	0.408731	0.057021	0.032839	0.384487	0.057765	0.059156	0.408731	0.057021	0.032839	0.384487	0.057765	0.059156	0.408731	0.057021	0.032839	0.384487	0.057765	0.062266	0.339243	0.062154	0.328426	0.137496	0.070415	0.059156	0.408731	0.057021	0.032839	0.384487	0.057765	0.062266	0.339243	0.062154	0.328426	0.137496	0.070415	0.059156	0.408731	0.057021	0.032839	0.384487	0.057765	
73000	0.085832	2	0.060657	0.401559	0.058468	0.031442	0.394242	0.053632	0.060657	0.401559	0.058468	0.031442	0.394242	0.053632	0.060657	0.401559	0.058468	0.031442	0.394242	0.053632	0.101197	0.367939	0.099485	0.180300	0.183909	0.067170	0.101197	0.367939	0.099485	0.180300	0.183909	0.067170	0.101197	0.367939	0.099485	0.180300	0.183909	0.067170	0.060657	0.401559	0.058468	0.031442	0.394242	0.053632	
74000	0.085832	3	0.091310	0.343631	0.067552	0.049590	0.416294	0.031623	0.050182	0.439468	0.048757	0.033615	0.373516	0.054462	0.050182	0.439468	0.048757	0.033615	0.373516	0.054462	0.097276	0.371151	0.080640	0.186400	0.219980	0.044553	0.097276	0.371151	0.080640	0.186400	0.219980	0.044553	0.097276	0.371151	0.080640	0.186400	0.219980	0.044553	0.091310	0.343631	0.067552	0.049590	0.416294	0.031623	
75000	0.085832	2	0.081721	0.375031	0.052734	0.030539	0.421503	0.038472	0.081721	0.375031	0.052734	0.030539	0.421503	0.038472	0.081721	0.375031	0.052734	0.030539	0.421503	0.038472	0.077030	0.342999	0.100429	0.170751	0.230555	0.078236	0.077030	0.342999	0.100429	0.170751	0.230555	0.078236	0.077030	0.342999	0.100429	0.170751	0.230555	0.078236	0.081721	0.375031	0.052734	0.030539	0.421503	0.038472	
76000	0.085832	2	0.060306	0.368628	0.063361	0.027555	0.423548	0.056602	0.060306	0.368628	0.063361	0.027555	0.423548	0.056602	0.060306	0.368628	0.063361	0.027555	0.423548	0.056602	0.094281	0.305909	0.119645	0.154059	0.227282	0.098823	0.094281	0.305909	0.119645	0.154059	0.227282	0.098823	0.094281	0.305909	0.119645	0.154059	0.227282	0.098823	0.060306	0.368628	0.063361	0.027555	0.423548	0.056602	
77000	0.085832	2	0.058673	0.402415	0.061646	0.031618	0.388733	0.056915	0.058673	0.402415	0.061646	0.031618	0.388733	0.056915	0.058673	0.402415	0.061646	0.031618	0.388733	0.056915	0.072011	0.355122	0.090212	0.188257	0.194265	0.100132	0.072011	0.355122	0.090212	0.188257	0.194265	0.100132	0.072011	0.355122	0.090212	0.188257	0.194265	0.100132	0.058673	0.402415	0.061646	0.031618	0.388733	0.056915	
78000	0.085832	2	0.060645	0.406030	0.063314	0.030321	0.383446	0.056245	0.060645	0.406030	0.063314	0.030321	0.383446	0.056245	0.060645	0.406030	0.063314	0.030321	0.383446	0.056245	0.137697	0.348777	0.106627	0.176639	0.139834	0.090426	0.137697	0.348777	0.106627	0.176639	0.139834	0.090426	0.137697	0.348777	0.106627	0.176639	0.139834	0.090426	0.060645	0.406030	0.063314	0.030321	0.383446	0.056245	
79000	0.085832	2	0.058927	0.450031	0.064062	0.023119	0.348215	0.055646	0.058927	0.450031	0.064062	0.023119	0.348215	0.055646	0.058927	0.450031	0.064062	0.023119	0.348215	0.055646	0.097917	0.425163	0.108549	0.143523	0.166175	0.058673	0.097917	0.425163	0.108549	0.143523	0.166175	0.058673	0.097917	0.425163	0.108549	0.143523	0.166175	0.058673	0.058927	0.450031	0.064062	0.023119	0.348215	0.055646	
80000	0.085832	2	0.063372	0.429865	0.057026	0.024862	0.373449	0.051426	0.063372	0.429865	0.057026	0.024862	0.373449	0.051426	0.063372	0.429865	0.057026	0.024862	0.373449	0.051426	0.082685	0.405662	0.113388	0.152392	0.186072	0.059801	0.082685	0.405662	0.113388	0.152392	0.186072	0.059801	0.082685	0.405662	0.113388	0.152392	0.186072	0.059801	0.063372	0.429865	0.057026	0.024862	0.373449	0.051426	
81000	0.085832	2	0.061591	0.457702	0.057793	0.031674	0.340417	0.050824	0.061591	0.457702	0.057793	0.031674	0.340417	0.050824	0.061591	0.457702	0.057793	0.031674	0.340417	0.050824	0.080342	0.412367	0.088157	0.174328	0.175429	0.069378	0.080342	0.412367	0.088157	0.174328	0.175429	0.069378	0.080342	0.412367	0.088157	0.174328	0.175429	0.069378	0.061591	0.457702	0.057793	0.031674	0.340417	0.050824	
82000	0.085832	2	0.066339	0.431222	0.057145	0.024170	0.371940	0.049184	0.066339	0.431222	0.057145	0.024170	0.371940	0.049184	0.066339	0.431222	0.057145	0.024170	0.371940	0.049184	0.075977	0.410384	0.106688	0.159357	0.183517	0.064079	0.075977	0.410384	0.106688	0.159357	0.183517	0.064079	0.075977	0.410384	0.106688	0.159357	0.183517	0.064079	0.066339	0.431222	0.057145	0.024170	0.371940	0.049184	
83000	0.085832	2	0.063094	0.388834	0.059470	0.034976	0.400339	0.053288	0.063094	0.388834	0.059470	0.034976	0.400339	0.053288	0.063094	0.388834	0.059470	0.034976	0.400339	0.053288	0.068877	0.366519	0.118808	0.189417	0.185789	0.070591	0.068877	0.366519	0.118808	0.189417	0.185789	0.070591	0.068877	0.366519	0.118808	0.189417	0.185789	0.070591	0.063094	0.388834	0.059470	0.034976	0.400339	0.053288	
84000	0.085832	2	0.061380	0.427986	0.056832	0.033807	0.379239	0.040755	0.061380	0.427986	0.056832	0.033807	0.379239	0.040755	0.061380	0.427986	0.056832	0.033807	0.379239	0.040755	0.076013	0.373591	0.107819	0.165973	0.206026	0.070578	0.076013	0.373591	0.107819	0.165973	0.206026	0.070578	0.076013	0.373591	0.107819	0.165973	0.206026	0.070578	0.061380	0.427986	0.056832	0.033807	0.379239	0.040755	
85000	0.085832	2	0.061982	0.418361	0.063382	0.027468	0.381006	0.047801	0.061982	0.418361	0.063382	0.027468	0.381006	0.047801	0.061982	0.418361	0.063382	0.027468	0.381006	0.047801	0.090729	0.374153	0.116898	0.162502	0.182581	0.073138	0.090729	0.374153	0.116898	0.162502	0.182581	0.073138	0.090729	0.374153	0.116898	0.162502	0.182581	0.073138	0.061982	0.418361	0.063382	0.027468	0.381006	0.047801	
86000	0.085832	2	0.061823	0.414665	0.065033	0.026930	0.393690	0.037859	0.061823	0.414665	0.065033	0.026930	0.393690	0.037859	0.061823	0.414665	0.065033	0.026930	0.393690	0.037859	0.075228	0.377546	0.117379	0.155487	0.206040	0.068320	0.075228	0.377546	0.117379	0.155487	0.206040	0.068320	0.075228	0.377546	0.117379	0.155487	0.206040	0.068320	0.061823	0.414665	0.065033	0.026930	0.393690	0.037859	
87000	0.085832	2	0.060972	0.408472	0.056329	0.023055	0.395463	0.055708	0.060972	0.408472	0.056329	0.023055	0.395463	0.055708	0.060972	0.408472	0.056329	0.023055	0.395463	0.055708	0.094798	0.342576	0.101274	0.162328	0.197707	0.101318	0.094798	0.342576	0.101274	0.162328	0.197707	0.101318	0.094798	0.342576	0.101274	0.162328	0.197707	0.101318	0.060972	0.408472	0.056329	0.023055	0.395463	0.055708	
88000	0.085832	2	0.062397	0.411075	0.067826	0.030881	0.378448	0.049373	0.062397	0.411075	0.067826	0.030881	0.378448	0.049373	0.062397	0.411075	0.067826	0.030881	0.378448	0.049373	0.063004	0.365162	0.139274	0.148988	0.221760	0.061811	0.063004	0.365162	0.139274	0.148988	0.221760	0.061811	0.063004	0.365162	0.139274	0.148988	0.221760	0.061811	0.062397	0.411075	0.067826	0.030881	0.378448	0.049373	
89000	0.085832	2	0.068818	0.380713	0.064921	0.025471	0.417390	0.042687	0.068818	0.380713	0.064921	0.025471	0.417390	0.042687	0.068818	0.380713	0.064921	0.025471	0.417390	0.042687	0.082401	0.357876	0.091579	0.198185	0.187501	0.082457	0.082401	0.357876	0.091579	0.198185	0.187501	0.082457	0.082401	0.357876	0.091579	0.198185	0.187501	0.082457	0.068818	0.380713	0.064921	0.025471	0.417390	0.042687	
90000	0.085832	2	0.067317	0.387187	0.066024	0.024921	0.402953	0.051598	0.067317	0.387187	0.066024	0.024921	0.402953	0.051598	0.067317	0.387187	0.066024	0.024921	0.402953	0.051598	0.087378	0.325431	0.104916	0.183298	0.240454	0.058522	0.087378	0.325431	0.104916	0.183298	0.240454	0.058522	0.087378	0.325431	0.104916	0.183298	0.240454	0.058522	0.067317	0.387187	0.066024	0.024921	0.402953	0.051598	
91000	0.085832	2	0.066490	0.394716	0.065213	0.024614	0.398002	0.050964	0.066490	0.394716	0.065213	0.024614	0.398002	0.050964	0.066490	0.394716	0.065213	0.024614	0.398002	0.050964	0.061306	0.303184	0.125823	0.170083	0.272207	0.067396	0.061306	0.303184	0.125823	0.170083	0.272207	0.067396	0.061306	0.303184	0.125823	0.170083	0.272207	0.067396	0.066490	0.394716	0.065213	0.024614	0.398002	0.050964	
92000	0.085832	2	0.063221	0.394504	0.059912	0.032757	0.404409	0.045197	0.063221	0.394504	0.059912	0.032757	0.404409	0.045197	0.063221	0.394504	0.059912	0.032757	0.404409	0.045197	0.090680	0.407389	0.113529	0.144591	0.190853	0.052957	0.090680	0.407389	0.113529	0.144591	0.190853	0.052957	0.090680	0.407389	0.113529	0.144591	0.190853	0.052957	0.063221	0.394504	0.059912	0.032757	0.404409	0.045197	
93000	0.085832	2	0.068066	0.406161	0.057639	0.024892	0.398525	0.044718	0.068066	0.406161	0.057639	0.024892	0.398525	0.044718	0.068066	0.406161	0.057639	0.024892	0.398525	0.044718	0.085250	0.373233	0.137969	0.147476	0.206151	0.049920	0.085250	0.373233	0.137969	0.147476	0.206151	0.049920	0.085250	0.373233	0.137969	0.147476	0.206151	0.049920	0.068066	0.406161	0.057639	0.024892	0.398525	0.044718	
94000	0.085832	2	0.071527	0.407785	0.057207	0.025477	0.393107	0.044897	0.071527	0.407785	0.057207	0.025477	0.393107	0.044897	0.071527	0.407785	0.057207	0.025477	0.393107	0.044897	0.065031	0.359968	0.074951	0.237844	0.203291	0.058915	0.065031	0.359968	0.074951	0.237844	0.203291	0.058915	0.065031	0.359968	0.074951	0.237844	0.203291	0.058915	0.071527	0.407785	0.057207	0.025477	0.393107	0.044897	
95000	0.085832	2	0.061966	0.404718	0.060626	0.029635	0.399360	0.043695	0.061966	0.404718	0.060626	0.029635	0.399360	0.043695	0.061966	0.404718	0.060626	0.029635	0.399360	0.043695	0.084557	0.350022	0.113893	0.164234	0.222242	0.065054	0.084557	0.350022	0.113893	0.164234	0.222242	0.065054	0.084557	0.350022	0.113893	0.164234	0.222242	0.065054	0.061966	0.404718	0.060626	0.029635	0.399360	0.043695	
96000	0.085832	2	0.062463	0.419563	0.062128	0.028955	0.380609	0.046282	0.062463	0.419563	0.062128	0.028955	0.380609	0.046282	0.062463	0.419563	0.062128	0.028955	0.380609	0.046282	0.087866	0.393754	0.086459	0.194074	0.204482	0.033366	0.087866	0.393754	0.086459	0.194074	0.204482	0.033366	0.087866	0.393754	0.086459	0.194074	0.204482	0.033366	0.062463	0.419563	0.062128	0.028955	0.380609	0.046282	
97000	0.085832	2	0.063351	0.411661	0.062588	0.026965	0.383427	0.052008	0.063351	0.411661	0.062588	0.026965	0.383427	0.052008	0.063351	0.411661	0.062588	0.026965	0.383427	0.052008	0.110227	0.310474	0.099065	0.184804	0.232354	0.063076	0.110227	0.310474	0.099065	0.184804	0.232354	0.063076	0.110227	0.310474	0.099065	0.184804	0.232354	0.063076	0.063351	0.411661	0.062588	0.026965	0.383427	0.052008	
98000	0.085832	2	0.058923	0.444584	0.058419	0.022783	0.367012	0.048280	0.058923	0.444584	0.058419	0.022783	0.367012	0.048280	0.058923	0.444584	0.058419	0.022783	0.367012	0.048280	0.107119	0.360945	0.176322	0.122318	0.165282	0.068013	0.107119	0.360945	0.176322	0.122318	0.165282	0.068013	0.107119	0.360945	0.176322	0.122318	0.165282	0.068013	0.058923	0.444584	0.058419	0.022783	0.367012	0.048280	
99000	0.085832	2	0.065405	0.442659	0.060958	0.026383	0.345234	0.059361	0.065405	0.442659	0.060958	0.026383	0.345234	0.059361	0.065405	0.442659	0.060958	0.026383	0.345234	0.059361	0.102759	0.417990	0.116431	0.135416	0.174486	0.052918	0.102759	0.417990	0.116431	0.135416	0.174486	0.052918	0.102759	0.417990	0.116431	0.135416	0.174486	0.052918	0.065405	0.442659	0.060958	0.026383	0.345234	0.059361	
100000	0.085832	2	0.058438	0.472012	0.063506	0.025808	0.332226	0.048009	0.058438	0.472012	0.063506	0.025808	0.332226	0.048009	0.058438	0.472012	0.063506	0.025808	0.332226	0.048009	0.089064	0.355527	0.108495	0.151477	0.224960	0.070477	0.089064	0.355527	0.108495	0.151477	0.224960	0.070477	0.089064	0.355527	0.108495	0.151477	0.224960	0.070477	0.058438	0.472012	0.063506	0.025808	0.332226	0.048009	
101000	0.085832	3	0.058147	0.437601	0.064386	0.028894	0.356703	0.054269	0.058147	0.437601	0.064386	0.028894	0.356703	0.054269	0.058147	0.437601	0.064386	0.028894	0.356703	0.054269	0.082527	0.341080	0.099029	0.188569	0.211545	0.077250	0.082527	0.341080	0.099029	0.188569	0.211545	0.077250	0.082527	0.341080	0.099029	0.188569	0.211545	0.077250	0.143749	0.475178	0.042291	0.063320	0.251387	0.024075	
102000	0.085832	2	0.062554	0.419027	0.064058	0.032343	0.373164	0.048853	0.062554	0.419027	0.064058	0.032343	0.373164	0.048853	0.062554	0.419027	0.064058	0.032343	0.373164	0.048853	0.102357	0.247240	0.061750	0.202554	0.300121	0.085978	0.102357	0.247240	0.061750	0.202554	0.300121	0.085978	0.062554	0.419027	0.064058	0.032343	0.373164	0.048853	0.062554	0.419027	0.064058	0.032343	0.373164	0.048853	
103000	0.085832	2	0.063721	0.442743	0.060793	0.027005	0.355974	0.049765	0.063721	0.442743	0.060793	0.027005	0.355974	0.049765	0.063721	0.442743	0.060793	0.027005	0.355974	0.049765	0.077076	0.214672	0.204775	0.245375	0.206373	0.051728	0.077076	0.214672	0.204775	0.245375	0.206373	0.051728	0.063721	0.442743	0.060793	0.027005	0.355974	0.049765	0.063721	0.442743	0.060793	0.027005	0.355974	0.049765	
104000	0.085832	2	0.067204	0.445429	0.054000	0.031431	0.356223	0.045713	0.067204	0.445429	0.054000	0.031431	0.356223	0.045713	0.067204	0.445429	0.054000	0.031431	0.356223	0.045713	0.077594	0.230209	0.140235	0.139934	0.355223	0.056805	0.077594	0.230209	0.140235	0.139934	0.355223	0.056805	0.067204	0.445429	0.054000	0.031431	0.356223	0.045713	0.067204	0.445429	0.054000	0.031431	0.356223	0.045713	
105000	0.085832	2	0.067775	0.406813	0.058939	0.031100	0.385857	0.049516	0.067775	0.406813	0.058939	0.031100	0.385857	0.049516	0.067775	0.406813	0.058939	0.031100	0.385857	0.049516	0.084810	0.308256	0.133485	0.164346	0.260571	0.048531	0.084810	0.308256	0.133485	0.164346	0.260571	0.048531	0.084810	0.308256	0.133485	0.164346	0.260571	0.048531	0.067775	0.406813	0.058939	0.031100	0.385857	0.049516	
106000	0.085832	3	0.066038	0.396390	0.062335	0.031810	0.397325	0.046101	0.066038	0.396390	0.062335	0.031810	0.397325	0.046101	0.066038	0.396390	0.062335	0.031810	0.397325	0.046101	0.088368	0.288733	0.053622	0.285908	0.264392	0.018978	0.198562	0.409191	0.097984	0.019913	0.187054	0.087295	0.088368	0.288733	0.053622	0.285908	0.264392	0.018978	0.066038	0.396390	0.062335	0.031810	0.397325	0.046101	
107000	0.085832	3	0.072049	0.395830	0.064602	0.032734	0.389808	0.044978	0.072049	0.395830	0.064602	0.032734	0.389808	0.044978	0.072049	0.395830	0.064602	0.032734	0.389808	0.044978	0.079783	0.138471	0.166152	0.278697	0.263036	0.073860	0.072049	0.395830	0.064602	0.032734	0.389808	0.044978	0.053464	0.376966	0.068863	0.164516	0.261786	0.074405	0.072049	0.395830	0.064602	0.032734	0.389808	0.044978	
108000	0.085832	2	0.066271	0.418291	0.063457	0.029217	0.377980	0.044784	0.066271	0.418291	0.063457	0.029217	0.377980	0.044784	0.066271	0.418291	0.063457	0.029217	0.377980	0.044784	0.103491	0.340477	0.126436	0.153500	0.201911	0.074185	0.103491	0.340477	0.126436	0.153500	0.201911	0.074185	0.103491	0.340477	0.126436	0.153500	0.201911	0.074185	0.066271	0.418291	0.063457	0.029217	0.377980	0.044784	
109000	0.085832	2	0.067579	0.426543	0.055362	0.028825	0.370331	0.051359	0.067579	0.426543	0.055362	0.028825	0.370331	0.051359	0.067579	0.426543	0.055362	0.028825	0.370331	0.051359	0.015901	0.108984	0.136284	0.338984	0.240410	0.159437	0.067579	0.426543	0.055362	0.028825	0.370331	0.051359	0.067579	0.426543	0.055362	0.028825	0.370331	0.051359	0.067579	0.426543	0.055362	0.028825	0.370331	0.051359	
110000	0.085832	2	0.058040	0.428207	0.059074	0.026839	0.380019	0.047821	0.058040	0.428207	0.059074	0.026839	0.380019	0.047821	0.058040	0.428207	0.059074	0.026839	0.380019	0.047821	0.087796	0.394132	0.065309	0.075545	0.323277	0.053941	0.087796	0.394132	0.065309	0.075545	0.323277	0.053941	0.087796	0.394132	0.065309	0.075545	0.323277	0.053941	0.087796	0.394132	0.065309	0.075545	0.323277	0.053941	
111000	0.085832	2	0.057970	0.440598	0.061951	0.023576	0.368143	0.047763	0.057970	0.440598	0.061951	0.023576	0.368143	0.047763	0.057970	0.440598	0.061951	0.023576	0.368143	0.047763	0.083389	0.433137	0.082638	0.070244	0.283248	0.047344	0.083389	0.433137	0.082638	0.070244	0.283248	0.047344	0.083389	0.433137	0.082638	0.070244	0.283248	0.047344	0.083389	0.433137	0.082638	0.070244	0.283248	0.047344	
112000	0.085832	3	0.058734	0.421936	0.069080	0.023887	0.372995	0.053369	0.058734	0.421936	0.069080	0.023887	0.372995	0.053369	0.058734	0.421936	0.069080	0.023887	0.372995	0.053369	0.035838	0.414947	0.080736	0.288409	0.135472	0.044598	0.091452	0.216582	0.230328	0.068044	0.207787	0.185807	0.035838	0.414947	0.080736	0.288409	0.135472	0.044598	0.058734	0.421936	0.069080	0.023887	0.372995	0.053369	
113000	0.085832	2	0.067454	0.393379	0.061111	0.029357	0.398722	0.049978	0.067454	0.393379	0.061111	0.029357	0.398722	0.049978	0.067454	0.393379	0.061111	0.029357	0.398722	0.049978	0.118638	0.265535	0.127531	0.177168	0.248628	0.062500	0.118638	0.265535	0.127531	0.177168	0.248628	0.062500	0.067454	0.393379	0.061111	0.029357	0.398722	0.049978	0.067454	0.393379	0.061111	0.029357	0.398722	0.049978	
