Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	
91000	0.529975	2	0.350348	0.274222	0.123819	0.251610	0.350348	0.274222	0.123819	0.251610	0.185731	0.258911	0.269398	0.285960	0.185731	0.258911	0.269398	0.285960	0.185731	0.258911	0.269398	0.285960	0.350348	0.274222	0.123819	0.251610	0.185731	0.258911	0.269398	0.285960	
92000	0.529975	2	0.336658	0.270697	0.132477	0.260168	0.336658	0.270697	0.132477	0.260168	0.193799	0.269774	0.279292	0.257136	0.193799	0.269774	0.279292	0.257136	0.193799	0.269774	0.279292	0.257136	0.336658	0.270697	0.132477	0.260168	0.193799	0.269774	0.279292	0.257136	
93000	0.529975	2	0.336658	0.270697	0.132477	0.260168	0.336658	0.270697	0.132477	0.260168	0.193614	0.262806	0.272727	0.270853	0.193614	0.262806	0.272727	0.270853	0.193614	0.262806	0.272727	0.270853	0.336658	0.270697	0.132477	0.260168	0.193614	0.262806	0.272727	0.270853	
94000	0.529975	2	0.329125	0.276771	0.155208	0.238897	0.329125	0.276771	0.155208	0.238897	0.181526	0.273378	0.276300	0.268796	0.181526	0.273378	0.276300	0.268796	0.181526	0.273378	0.276300	0.268796	0.329125	0.276771	0.155208	0.238897	0.181526	0.273378	0.276300	0.268796	
95000	0.529975	2	0.339240	0.269331	0.132284	0.259146	0.339240	0.269331	0.132284	0.259146	0.210708	0.251858	0.252421	0.285014	0.210708	0.251858	0.252421	0.285014	0.210708	0.251858	0.252421	0.285014	0.339240	0.269331	0.132284	0.259146	0.210708	0.251858	0.252421	0.285014	
96000	0.529975	2	0.339240	0.269331	0.132284	0.259146	0.339240	0.269331	0.132284	0.259146	0.192264	0.290385	0.238559	0.278793	0.192264	0.290385	0.238559	0.278793	0.192264	0.290385	0.238559	0.278793	0.339240	0.269331	0.132284	0.259146	0.192264	0.290385	0.238559	0.278793	
97000	0.529975	2	0.334994	0.293559	0.117902	0.253545	0.334994	0.293559	0.117902	0.253545	0.174292	0.279884	0.269855	0.275969	0.174292	0.279884	0.269855	0.275969	0.174292	0.279884	0.269855	0.275969	0.334994	0.293559	0.117902	0.253545	0.174292	0.279884	0.269855	0.275969	
98000	0.529975	2	0.318841	0.302066	0.117804	0.261289	0.318841	0.302066	0.117804	0.261289	0.200681	0.259651	0.262071	0.277597	0.200681	0.259651	0.262071	0.277597	0.200681	0.259651	0.262071	0.277597	0.318841	0.302066	0.117804	0.261289	0.200681	0.259651	0.262071	0.277597	
99000	0.529975	3	0.360313	0.286761	0.107534	0.245391	0.360313	0.286761	0.107534	0.245391	0.219270	0.234087	0.298571	0.248073	0.137034	0.442603	0.063044	0.357319	0.219270	0.234087	0.298571	0.248073	0.360313	0.286761	0.107534	0.245391	0.219270	0.234087	0.298571	0.248073	
100000	0.529975	3	0.360313	0.286761	0.107534	0.245391	0.360313	0.286761	0.107534	0.245391	0.201943	0.252973	0.291293	0.253790	0.110584	0.306514	0.207621	0.375280	0.201943	0.252973	0.291293	0.253790	0.360313	0.286761	0.107534	0.245391	0.201943	0.252973	0.291293	0.253790	
101000	0.529975	3	0.340442	0.277644	0.130276	0.251638	0.340442	0.277644	0.130276	0.251638	0.200399	0.247271	0.293530	0.258800	0.203297	0.322055	0.207385	0.267263	0.200399	0.247271	0.293530	0.258800	0.340442	0.277644	0.130276	0.251638	0.200399	0.247271	0.293530	0.258800	
102000	0.529975	2	0.340442	0.277644	0.130276	0.251638	0.340442	0.277644	0.130276	0.251638	0.196495	0.248603	0.306273	0.248630	0.196495	0.248603	0.306273	0.248630	0.196495	0.248603	0.306273	0.248630	0.340442	0.277644	0.130276	0.251638	0.196495	0.248603	0.306273	0.248630	
103000	0.529975	2	0.340442	0.277644	0.130276	0.251638	0.340442	0.277644	0.130276	0.251638	0.208636	0.247273	0.262829	0.281262	0.208636	0.247273	0.262829	0.281262	0.208636	0.247273	0.262829	0.281262	0.340442	0.277644	0.130276	0.251638	0.208636	0.247273	0.262829	0.281262	
104000	0.529975	3	0.340442	0.277644	0.130276	0.251638	0.340442	0.277644	0.130276	0.251638	0.196457	0.248131	0.302576	0.252836	0.107994	0.329611	0.218948	0.343447	0.196457	0.248131	0.302576	0.252836	0.340442	0.277644	0.130276	0.251638	0.196457	0.248131	0.302576	0.252836	
105000	0.529975	2	0.340442	0.277644	0.130276	0.251638	0.340442	0.277644	0.130276	0.251638	0.199123	0.251256	0.265359	0.284262	0.199123	0.251256	0.265359	0.284262	0.199123	0.251256	0.265359	0.284262	0.340442	0.277644	0.130276	0.251638	0.199123	0.251256	0.265359	0.284262	
106000	0.529975	2	0.332188	0.280369	0.126967	0.260476	0.332188	0.280369	0.126967	0.260476	0.190917	0.271747	0.268706	0.268631	0.190917	0.271747	0.268706	0.268631	0.190917	0.271747	0.268706	0.268631	0.332188	0.280369	0.126967	0.260476	0.190917	0.271747	0.268706	0.268631	
107000	0.529975	3	0.332188	0.280369	0.126967	0.260476	0.332188	0.280369	0.126967	0.260476	0.174379	0.280097	0.269904	0.275620	0.174379	0.280097	0.269904	0.275620	0.202035	0.165893	0.411247	0.220825	0.332188	0.280369	0.126967	0.260476	0.174379	0.280097	0.269904	0.275620	
108000	0.529975	2	0.324359	0.286720	0.125545	0.263376	0.324359	0.286720	0.125545	0.263376	0.205213	0.256833	0.282038	0.255916	0.205213	0.256833	0.282038	0.255916	0.205213	0.256833	0.282038	0.255916	0.324359	0.286720	0.125545	0.263376	0.205213	0.256833	0.282038	0.255916	
109000	0.529975	2	0.341777	0.279651	0.125084	0.253488	0.341777	0.279651	0.125084	0.253488	0.209087	0.274647	0.260540	0.255726	0.209087	0.274647	0.260540	0.255726	0.209087	0.274647	0.260540	0.255726	0.341777	0.279651	0.125084	0.253488	0.209087	0.274647	0.260540	0.255726	
110000	0.529975	2	0.338125	0.283007	0.122789	0.256078	0.338125	0.283007	0.122789	0.256078	0.201463	0.261630	0.270159	0.266748	0.201463	0.261630	0.270159	0.266748	0.201463	0.261630	0.270159	0.266748	0.338125	0.283007	0.122789	0.256078	0.201463	0.261630	0.270159	0.266748	
111000	0.529975	2	0.319176	0.293346	0.135557	0.251920	0.319176	0.293346	0.135557	0.251920	0.179492	0.252805	0.285780	0.281923	0.179492	0.252805	0.285780	0.281923	0.179492	0.252805	0.285780	0.281923	0.319176	0.293346	0.135557	0.251920	0.179492	0.252805	0.285780	0.281923	
112000	0.529975	2	0.319176	0.293346	0.135557	0.251920	0.319176	0.293346	0.135557	0.251920	0.182557	0.288796	0.267116	0.261532	0.182557	0.288796	0.267116	0.261532	0.182557	0.288796	0.267116	0.261532	0.319176	0.293346	0.135557	0.251920	0.182557	0.288796	0.267116	0.261532	
113000	0.529975	2	0.315130	0.297527	0.126293	0.261050	0.315130	0.297527	0.126293	0.261050	0.199894	0.224920	0.268066	0.307121	0.199894	0.224920	0.268066	0.307121	0.199894	0.224920	0.268066	0.307121	0.315130	0.297527	0.126293	0.261050	0.199894	0.224920	0.268066	0.307121	
114000	0.529975	2	0.315130	0.297527	0.126293	0.261050	0.315130	0.297527	0.126293	0.261050	0.192928	0.258834	0.284479	0.263758	0.192928	0.258834	0.284479	0.263758	0.192928	0.258834	0.284479	0.263758	0.315130	0.297527	0.126293	0.261050	0.192928	0.258834	0.284479	0.263758	
115000	0.529975	2	0.313208	0.298844	0.125239	0.262709	0.313208	0.298844	0.125239	0.262709	0.190243	0.274758	0.267962	0.267036	0.190243	0.274758	0.267962	0.267036	0.190243	0.274758	0.267962	0.267036	0.313208	0.298844	0.125239	0.262709	0.190243	0.274758	0.267962	0.267036	
116000	0.529975	2	0.313208	0.298844	0.125239	0.262709	0.313208	0.298844	0.125239	0.262709	0.187087	0.266046	0.298191	0.248676	0.187087	0.266046	0.298191	0.248676	0.187087	0.266046	0.298191	0.248676	0.313208	0.298844	0.125239	0.262709	0.187087	0.266046	0.298191	0.248676	
117000	0.529975	3	0.313208	0.298844	0.125239	0.262709	0.313208	0.298844	0.125239	0.262709	0.180898	0.275204	0.268514	0.275384	0.131579	0.240274	0.276497	0.351649	0.180898	0.275204	0.268514	0.275384	0.313208	0.298844	0.125239	0.262709	0.180898	0.275204	0.268514	0.275384	
118000	0.529975	3	0.327392	0.284805	0.123578	0.264225	0.327392	0.284805	0.123578	0.264225	0.173759	0.253504	0.300048	0.272689	0.151347	0.403732	0.106921	0.338000	0.173759	0.253504	0.300048	0.272689	0.327392	0.284805	0.123578	0.264225	0.173759	0.253504	0.300048	0.272689	
119000	0.529975	2	0.327392	0.284805	0.123578	0.264225	0.327392	0.284805	0.123578	0.264225	0.203183	0.278969	0.254286	0.263562	0.203183	0.278969	0.254286	0.263562	0.203183	0.278969	0.254286	0.263562	0.327392	0.284805	0.123578	0.264225	0.203183	0.278969	0.254286	0.263562	
120000	0.529975	2	0.299747	0.293104	0.143749	0.263400	0.299747	0.293104	0.143749	0.263400	0.190407	0.282541	0.269527	0.257524	0.190407	0.282541	0.269527	0.257524	0.190407	0.282541	0.269527	0.257524	0.299747	0.293104	0.143749	0.263400	0.190407	0.282541	0.269527	0.257524	
121000	0.529975	2	0.317086	0.291807	0.128372	0.262735	0.317086	0.291807	0.128372	0.262735	0.187308	0.257020	0.282102	0.273570	0.187308	0.257020	0.282102	0.273570	0.187308	0.257020	0.282102	0.273570	0.317086	0.291807	0.128372	0.262735	0.187308	0.257020	0.282102	0.273570	
122000	0.529975	2	0.317086	0.291807	0.128372	0.262735	0.317086	0.291807	0.128372	0.262735	0.189505	0.280375	0.254604	0.275517	0.189505	0.280375	0.254604	0.275517	0.189505	0.280375	0.254604	0.275517	0.317086	0.291807	0.128372	0.262735	0.189505	0.280375	0.254604	0.275517	
123000	0.529975	3	0.317086	0.291807	0.128372	0.262735	0.317086	0.291807	0.128372	0.262735	0.182968	0.251410	0.319053	0.246568	0.164067	0.307268	0.182891	0.345774	0.182968	0.251410	0.319053	0.246568	0.317086	0.291807	0.128372	0.262735	0.182968	0.251410	0.319053	0.246568	
124000	0.529975	2	0.318611	0.282255	0.133667	0.265468	0.318611	0.282255	0.133667	0.265468	0.208215	0.238348	0.290718	0.262719	0.208215	0.238348	0.290718	0.262719	0.208215	0.238348	0.290718	0.262719	0.318611	0.282255	0.133667	0.265468	0.208215	0.238348	0.290718	0.262719	
125000	0.529975	2	0.316196	0.272308	0.137381	0.274115	0.316196	0.272308	0.137381	0.274115	0.180754	0.218041	0.294118	0.307086	0.180754	0.218041	0.294118	0.307086	0.180754	0.218041	0.294118	0.307086	0.316196	0.272308	0.137381	0.274115	0.180754	0.218041	0.294118	0.307086	
126000	0.529975	2	0.335322	0.273904	0.141943	0.248830	0.335322	0.273904	0.141943	0.248830	0.163870	0.288294	0.242800	0.305036	0.163870	0.288294	0.242800	0.305036	0.163870	0.288294	0.242800	0.305036	0.335322	0.273904	0.141943	0.248830	0.163870	0.288294	0.242800	0.305036	
127000	0.529975	2	0.352090	0.268499	0.138814	0.240596	0.352090	0.268499	0.138814	0.240596	0.186906	0.262905	0.265986	0.284203	0.186906	0.262905	0.265986	0.284203	0.186906	0.262905	0.265986	0.284203	0.352090	0.268499	0.138814	0.240596	0.186906	0.262905	0.265986	0.284203	
128000	0.529975	2	0.331716	0.281155	0.121364	0.265764	0.331716	0.281155	0.121364	0.265764	0.184970	0.262380	0.285331	0.267318	0.184970	0.262380	0.285331	0.267318	0.184970	0.262380	0.285331	0.267318	0.331716	0.281155	0.121364	0.265764	0.184970	0.262380	0.285331	0.267318	
129000	0.529975	2	0.331716	0.281155	0.121364	0.265764	0.331716	0.281155	0.121364	0.265764	0.205225	0.257149	0.294355	0.243271	0.205225	0.257149	0.294355	0.243271	0.205225	0.257149	0.294355	0.243271	0.331716	0.281155	0.121364	0.265764	0.205225	0.257149	0.294355	0.243271	
130000	0.529975	2	0.331716	0.281155	0.121364	0.265764	0.331716	0.281155	0.121364	0.265764	0.194668	0.262192	0.260444	0.282696	0.194668	0.262192	0.260444	0.282696	0.194668	0.262192	0.260444	0.282696	0.331716	0.281155	0.121364	0.265764	0.194668	0.262192	0.260444	0.282696	
131000	0.529975	2	0.326786	0.285217	0.119477	0.268519	0.326786	0.285217	0.119477	0.268519	0.220709	0.251562	0.268905	0.258824	0.220709	0.251562	0.268905	0.258824	0.220709	0.251562	0.268905	0.258824	0.326786	0.285217	0.119477	0.268519	0.220709	0.251562	0.268905	0.258824	
132000	0.529975	3	0.326786	0.285217	0.119477	0.268519	0.326786	0.285217	0.119477	0.268519	0.180736	0.271827	0.266769	0.280668	0.129233	0.202197	0.172319	0.496251	0.180736	0.271827	0.266769	0.280668	0.326786	0.285217	0.119477	0.268519	0.180736	0.271827	0.266769	0.280668	
133000	0.529975	2	0.326786	0.285217	0.119477	0.268519	0.326786	0.285217	0.119477	0.268519	0.183374	0.267458	0.259901	0.289266	0.183374	0.267458	0.259901	0.289266	0.183374	0.267458	0.259901	0.289266	0.326786	0.285217	0.119477	0.268519	0.183374	0.267458	0.259901	0.289266	
134000	0.529975	2	0.326786	0.285217	0.119477	0.268519	0.326786	0.285217	0.119477	0.268519	0.190148	0.262984	0.282997	0.263871	0.190148	0.262984	0.282997	0.263871	0.190148	0.262984	0.282997	0.263871	0.326786	0.285217	0.119477	0.268519	0.190148	0.262984	0.282997	0.263871	
135000	0.529975	2	0.326786	0.285217	0.119477	0.268519	0.326786	0.285217	0.119477	0.268519	0.199537	0.274205	0.253837	0.272421	0.199537	0.274205	0.253837	0.272421	0.199537	0.274205	0.253837	0.272421	0.326786	0.285217	0.119477	0.268519	0.199537	0.274205	0.253837	0.272421	
136000	0.529975	2	0.326786	0.285217	0.119477	0.268519	0.326786	0.285217	0.119477	0.268519	0.185836	0.272974	0.252214	0.288976	0.185836	0.272974	0.252214	0.288976	0.185836	0.272974	0.252214	0.288976	0.326786	0.285217	0.119477	0.268519	0.185836	0.272974	0.252214	0.288976	
137000	0.529975	2	0.326786	0.285217	0.119477	0.268519	0.326786	0.285217	0.119477	0.268519	0.200447	0.256339	0.288061	0.255153	0.200447	0.256339	0.288061	0.255153	0.200447	0.256339	0.288061	0.255153	0.326786	0.285217	0.119477	0.268519	0.200447	0.256339	0.288061	0.255153	
138000	0.529975	2	0.338011	0.264252	0.139125	0.258611	0.338011	0.264252	0.139125	0.258611	0.180673	0.281089	0.274518	0.263721	0.180673	0.281089	0.274518	0.263721	0.180673	0.281089	0.274518	0.263721	0.338011	0.264252	0.139125	0.258611	0.180673	0.281089	0.274518	0.263721	
139000	0.529975	2	0.335044	0.282204	0.123170	0.259583	0.335044	0.282204	0.123170	0.259583	0.192897	0.268686	0.261261	0.277156	0.192897	0.268686	0.261261	0.277156	0.192897	0.268686	0.261261	0.277156	0.335044	0.282204	0.123170	0.259583	0.192897	0.268686	0.261261	0.277156	
140000	0.529975	3	0.335044	0.282204	0.123170	0.259583	0.335044	0.282204	0.123170	0.259583	0.178567	0.262959	0.293382	0.265092	0.104414	0.267641	0.111869	0.516077	0.178567	0.262959	0.293382	0.265092	0.335044	0.282204	0.123170	0.259583	0.178567	0.262959	0.293382	0.265092	
141000	0.529975	2	0.335044	0.282204	0.123170	0.259583	0.335044	0.282204	0.123170	0.259583	0.208476	0.275435	0.258951	0.257137	0.208476	0.275435	0.258951	0.257137	0.208476	0.275435	0.258951	0.257137	0.335044	0.282204	0.123170	0.259583	0.208476	0.275435	0.258951	0.257137	
142000	0.529975	3	0.335044	0.282204	0.123170	0.259583	0.335044	0.282204	0.123170	0.259583	0.206007	0.254643	0.250899	0.288452	0.206007	0.254643	0.250899	0.288452	0.232067	0.145323	0.465301	0.157309	0.335044	0.282204	0.123170	0.259583	0.206007	0.254643	0.250899	0.288452	
143000	0.529975	2	0.331540	0.273853	0.121490	0.273117	0.331540	0.273853	0.121490	0.273117	0.196126	0.256812	0.276398	0.270664	0.196126	0.256812	0.276398	0.270664	0.196126	0.256812	0.276398	0.270664	0.331540	0.273853	0.121490	0.273117	0.196126	0.256812	0.276398	0.270664	
144000	0.529975	3	0.345029	0.275103	0.122028	0.257840	0.345029	0.275103	0.122028	0.257840	0.199239	0.258755	0.298321	0.243685	0.200165	0.297202	0.246508	0.256126	0.199239	0.258755	0.298321	0.243685	0.345029	0.275103	0.122028	0.257840	0.199239	0.258755	0.298321	0.243685	
145000	0.529975	2	0.326850	0.285759	0.122514	0.264876	0.326850	0.285759	0.122514	0.264876	0.210722	0.254648	0.285002	0.249629	0.210722	0.254648	0.285002	0.249629	0.210722	0.254648	0.285002	0.249629	0.326850	0.285759	0.122514	0.264876	0.210722	0.254648	0.285002	0.249629	
146000	0.529975	4	0.337207	0.282413	0.126913	0.253468	0.337207	0.282413	0.126913	0.253468	0.215558	0.245223	0.277702	0.261517	0.057816	0.266157	0.203241	0.472786	0.215558	0.245223	0.277702	0.261517	0.381993	0.193571	0.106997	0.317439	0.215558	0.245223	0.277702	0.261517	
147000	0.529975	2	0.337207	0.282413	0.126913	0.253468	0.337207	0.282413	0.126913	0.253468	0.171252	0.308381	0.279104	0.241263	0.171252	0.308381	0.279104	0.241263	0.171252	0.308381	0.279104	0.241263	0.337207	0.282413	0.126913	0.253468	0.171252	0.308381	0.279104	0.241263	
148000	0.529975	3	0.345865	0.278470	0.115536	0.260129	0.345865	0.278470	0.115536	0.260129	0.207928	0.268167	0.254634	0.269272	0.207928	0.268167	0.254634	0.269272	0.162183	0.265351	0.318418	0.254048	0.345865	0.278470	0.115536	0.260129	0.207928	0.268167	0.254634	0.269272	
149000	0.529975	2	0.325803	0.282914	0.124629	0.266653	0.325803	0.282914	0.124629	0.266653	0.195859	0.256689	0.277825	0.269627	0.195859	0.256689	0.277825	0.269627	0.195859	0.256689	0.277825	0.269627	0.325803	0.282914	0.124629	0.266653	0.195859	0.256689	0.277825	0.269627	
150000	0.529975	2	0.319226	0.288863	0.123936	0.267975	0.319226	0.288863	0.123936	0.267975	0.185422	0.250787	0.306574	0.257217	0.185422	0.250787	0.306574	0.257217	0.185422	0.250787	0.306574	0.257217	0.319226	0.288863	0.123936	0.267975	0.185422	0.250787	0.306574	0.257217	
151000	0.529975	2	0.342147	0.268367	0.125902	0.263585	0.342147	0.268367	0.125902	0.263585	0.174176	0.268821	0.286373	0.270630	0.174176	0.268821	0.286373	0.270630	0.174176	0.268821	0.286373	0.270630	0.342147	0.268367	0.125902	0.263585	0.174176	0.268821	0.286373	0.270630	
152000	0.529975	2	0.350753	0.268498	0.115547	0.265201	0.350753	0.268498	0.115547	0.265201	0.219570	0.268455	0.250575	0.261401	0.219570	0.268455	0.250575	0.261401	0.219570	0.268455	0.250575	0.261401	0.350753	0.268498	0.115547	0.265201	0.219570	0.268455	0.250575	0.261401	
153000	0.529975	2	0.339044	0.268530	0.133232	0.259194	0.339044	0.268530	0.133232	0.259194	0.198617	0.258792	0.260712	0.281879	0.198617	0.258792	0.260712	0.281879	0.198617	0.258792	0.260712	0.281879	0.339044	0.268530	0.133232	0.259194	0.198617	0.258792	0.260712	0.281879	
154000	0.529975	2	0.320891	0.297369	0.112589	0.269152	0.320891	0.297369	0.112589	0.269152	0.189269	0.263475	0.281074	0.266182	0.189269	0.263475	0.281074	0.266182	0.189269	0.263475	0.281074	0.266182	0.320891	0.297369	0.112589	0.269152	0.189269	0.263475	0.281074	0.266182	
155000	0.529975	2	0.333881	0.282597	0.121408	0.262113	0.333881	0.282597	0.121408	0.262113	0.224693	0.225720	0.272829	0.276758	0.224693	0.225720	0.272829	0.276758	0.224693	0.225720	0.272829	0.276758	0.333881	0.282597	0.121408	0.262113	0.224693	0.225720	0.272829	0.276758	
156000	0.529975	2	0.311647	0.301488	0.129435	0.257430	0.311647	0.301488	0.129435	0.257430	0.192175	0.251958	0.306304	0.249563	0.192175	0.251958	0.306304	0.249563	0.192175	0.251958	0.306304	0.249563	0.311647	0.301488	0.129435	0.257430	0.192175	0.251958	0.306304	0.249563	
157000	0.529975	2	0.330606	0.291877	0.126588	0.250929	0.330606	0.291877	0.126588	0.250929	0.194093	0.275674	0.269108	0.261125	0.194093	0.275674	0.269108	0.261125	0.194093	0.275674	0.269108	0.261125	0.330606	0.291877	0.126588	0.250929	0.194093	0.275674	0.269108	0.261125	
158000	0.529975	3	0.330606	0.291877	0.126588	0.250929	0.330606	0.291877	0.126588	0.250929	0.192684	0.266197	0.256108	0.285010	0.192684	0.266197	0.256108	0.285010	0.198657	0.207851	0.326201	0.267292	0.330606	0.291877	0.126588	0.250929	0.192684	0.266197	0.256108	0.285010	
159000	0.529975	2	0.330606	0.291877	0.126588	0.250929	0.330606	0.291877	0.126588	0.250929	0.179294	0.255181	0.282438	0.283087	0.179294	0.255181	0.282438	0.283087	0.179294	0.255181	0.282438	0.283087	0.330606	0.291877	0.126588	0.250929	0.179294	0.255181	0.282438	0.283087	
160000	0.529975	2	0.330606	0.291877	0.126588	0.250929	0.330606	0.291877	0.126588	0.250929	0.178226	0.238533	0.291594	0.291648	0.178226	0.238533	0.291594	0.291648	0.178226	0.238533	0.291594	0.291648	0.330606	0.291877	0.126588	0.250929	0.178226	0.238533	0.291594	0.291648	
161000	0.529975	2	0.322777	0.288265	0.123813	0.265144	0.322777	0.288265	0.123813	0.265144	0.213363	0.239657	0.269699	0.277281	0.213363	0.239657	0.269699	0.277281	0.213363	0.239657	0.269699	0.277281	0.322777	0.288265	0.123813	0.265144	0.213363	0.239657	0.269699	0.277281	
162000	0.529975	3	0.314565	0.288634	0.123705	0.273095	0.314565	0.288634	0.123705	0.273095	0.186660	0.251489	0.292840	0.269011	0.084984	0.301508	0.129911	0.483597	0.186660	0.251489	0.292840	0.269011	0.314565	0.288634	0.123705	0.273095	0.186660	0.251489	0.292840	0.269011	
163000	0.529975	2	0.314565	0.288634	0.123705	0.273095	0.314565	0.288634	0.123705	0.273095	0.177636	0.275743	0.265185	0.281436	0.177636	0.275743	0.265185	0.281436	0.177636	0.275743	0.265185	0.281436	0.314565	0.288634	0.123705	0.273095	0.177636	0.275743	0.265185	0.281436	
164000	0.529975	2	0.314565	0.288634	0.123705	0.273095	0.314565	0.288634	0.123705	0.273095	0.190507	0.260888	0.254961	0.293644	0.190507	0.260888	0.254961	0.293644	0.190507	0.260888	0.254961	0.293644	0.314565	0.288634	0.123705	0.273095	0.190507	0.260888	0.254961	0.293644	
165000	0.529975	2	0.314565	0.288634	0.123705	0.273095	0.314565	0.288634	0.123705	0.273095	0.195232	0.260367	0.286908	0.257493	0.195232	0.260367	0.286908	0.257493	0.195232	0.260367	0.286908	0.257493	0.314565	0.288634	0.123705	0.273095	0.195232	0.260367	0.286908	0.257493	
166000	0.529975	2	0.314565	0.288634	0.123705	0.273095	0.314565	0.288634	0.123705	0.273095	0.172368	0.260239	0.277360	0.290033	0.172368	0.260239	0.277360	0.290033	0.172368	0.260239	0.277360	0.290033	0.314565	0.288634	0.123705	0.273095	0.172368	0.260239	0.277360	0.290033	
